Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
30463404,04/23/2015 04:45:51 PM,04/27/2015 10:34:54 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10454,672 EAST 138 STREET,EAST 138 STREET,CYPRESS AVENUE,JACKSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,06/02/2015 10:33:51 AM,04/27/2015 10:34:54 AM,01 BRONX,BRONX,1008021,232717,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80539832383595,-73.91413526667066,"(40.80539832383595, -73.91413526667066)"
30467637,04/23/2015 10:18:08 AM,04/27/2015 10:34:55 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11377,45-01 47 AVENUE,47 AVENUE,45 STREET,46 STREET,,,ADDRESS,WOODSIDE,,N/A,Closed,06/02/2015 10:33:51 AM,04/27/2015 10:34:55 AM,02 QUEENS,QUEENS,1006450,209345,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74125241829276,-73.9198871821195,"(40.74125241829276, -73.9198871821195)"
30476467,04/24/2015 07:55:22 PM,04/28/2015 10:34:52 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11219,1202 BAYRIDGE AVENUE,BAYRIDGE AVENUE,12 AVENUE,13 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,06/03/2015 10:34:11 AM,04/28/2015 10:34:52 AM,10 BROOKLYN,BROOKLYN,982657,166911,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62480849602973,-74.00573860577384,"(40.62480849602973, -74.00573860577384)"
30486894,04/26/2015 08:11:29 PM,04/29/2015 12:03:51 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11692,,,,,BEACH   66 STREET,BEACH CHANNEL DRIVE,INTERSECTION,ARVERNE,,N/A,Closed,06/04/2015 12:03:39 PM,04/29/2015 12:03:51 PM,14 QUEENS,QUEENS,1041142,155355,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5929071996575,-73.79515060631928,"(40.5929071996575, -73.79515060631928)"
30493634,04/27/2015 01:17:14 PM,04/30/2015 12:04:15 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11226,1452 NOSTRAND AVENUE,NOSTRAND AVENUE,MARTENSE STREET,CHURCH AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,06/05/2015 12:03:59 PM,04/30/2015 12:04:15 PM,17 BROOKLYN,BROOKLYN,998236,176435,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65093894233252,-73.9495972508699,"(40.65093894233252, -73.9495972508699)"
30499688,04/28/2015 11:18:08 PM,05/01/2015 11:34:35 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10452,,,,,WEST  166 STREET,WOODYCREST AVENUE,INTERSECTION,BRONX,,N/A,Closed,05/02/2015 11:18:08 PM,05/01/2015 11:34:35 AM,04 BRONX,BRONX,1004689,243518,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83505234796348,-73.92613809116669,"(40.83505234796348, -73.92613809116669)"
30507895,04/29/2015 12:05:02 PM,05/01/2015 05:33:41 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11234,5005 AVENUE N,AVENUE N,UTICA AVENUE,EAST 51 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/06/2015 05:33:33 PM,05/01/2015 05:33:41 PM,18 BROOKLYN,BROOKLYN,1004599,164792,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61896905817051,-73.9267013894474,"(40.61896905817051, -73.9267013894474)"
30512108,04/29/2015 04:49:40 PM,05/01/2015 05:33:54 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11427,89-95 217 STREET,217 STREET,89 AVENUE,90 AVENUE,,,ADDRESS,QUEENS VILLAGE,,N/A,Closed,06/06/2015 05:33:36 PM,05/01/2015 05:33:54 PM,13 QUEENS,QUEENS,1054968,203666,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7254101468346,-73.74486132075323,"(40.7254101468346, -73.74486132075323)"
30549397,05/05/2015 06:38:49 PM,05/08/2015 04:33:36 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11691,11-65 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,ROCKAWAY FREEWAY,MOTT AVENUE,,,ADDRESS,FAR ROCKAWAY,,N/A,Closed,05/09/2015 06:38:49 PM,05/08/2015 04:33:36 PM,14 QUEENS,QUEENS,1052169,159841,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6051426742889,-73.75540109005186,"(40.6051426742889, -73.75540109005186)"
30556810,05/06/2015 12:03:56 PM,05/08/2015 05:03:39 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11238,448 FRANKLIN AVENUE,FRANKLIN AVENUE,PUTNAM AVENUE,JEFFERSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,05/10/2015 12:03:56 PM,05/08/2015 05:03:39 PM,03 BROOKLYN,BROOKLYN,996425,188196,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68322294064364,-73.95610249180332,"(40.68322294064364, -73.95610249180332)"
30559617,05/06/2015 01:28:57 PM,05/08/2015 05:33:49 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11385,56-49 MYRTLE AVENUE,MYRTLE AVENUE,CATALPA AVENUE,HANCOCK STREET,,,ADDRESS,RIDGEWOOD,,N/A,Closed,06/13/2015 05:33:32 PM,05/08/2015 05:33:49 PM,05 QUEENS,QUEENS,1010737,194438,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70032452318486,-73.90447542164839,"(40.70032452318486, -73.90447542164839)"
30565186,05/07/2015 02:46:52 PM,05/11/2015 12:04:37 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,10029,1960 3 AVENUE,3 AVENUE,EAST 107 STREET,EAST 108 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,05/11/2015 02:46:52 PM,05/11/2015 12:04:37 PM,11 MANHATTAN,MANHATTAN,999792,228079,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7926865884858,-73.94387048293416,"(40.7926865884858, -73.94387048293416)"
30571558,05/08/2015 07:00:13 PM,05/12/2015 01:33:41 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11220,6713 5 AVENUE,5 AVENUE,67 STREET,SENATOR STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/17/2015 01:33:33 PM,05/12/2015 01:33:41 PM,10 BROOKLYN,BROOKLYN,978624,170714,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63524528485285,-74.02027021070995,"(40.63524528485285, -74.02027021070995)"
30571739,05/08/2015 01:28:55 PM,05/12/2015 01:03:50 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11249,71 DIVISION AVENUE,DIVISION AVENUE,WYTHE AVENUE,BERRY STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/17/2015 01:03:39 PM,05/12/2015 01:03:50 PM,01 BROOKLYN,BROOKLYN,993638,196936,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.707215605725395,-73.96613896281107,"(40.707215605725395, -73.96613896281107)"
30574058,05/08/2015 06:57:27 PM,05/12/2015 01:03:44 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11233,,,,,FULTON STREET,ROCHESTER AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,06/17/2015 01:03:38 PM,05/12/2015 01:03:44 PM,03 BROOKLYN,BROOKLYN,1004399,186729,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67918180043749,-73.9273562743782,"(40.67918180043749, -73.9273562743782)"
30576145,05/08/2015 09:31:54 AM,05/12/2015 04:03:56 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11220,6713 5 AVENUE,5 AVENUE,67 STREET,SENATOR STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/17/2015 04:03:30 PM,05/12/2015 04:03:56 PM,10 BROOKLYN,BROOKLYN,978624,170714,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63524528485285,-74.02027021070995,"(40.63524528485285, -74.02027021070995)"
30577238,05/08/2015 05:20:16 PM,05/12/2015 01:03:49 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11427,89-95 217 STREET,217 STREET,89 AVENUE,90 AVENUE,,,ADDRESS,QUEENS VILLAGE,,N/A,Closed,06/17/2015 01:03:39 PM,05/12/2015 01:03:49 PM,13 QUEENS,QUEENS,1054968,203666,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7254101468346,-73.74486132075323,"(40.7254101468346, -73.74486132075323)"
30579165,05/08/2015 08:05:37 AM,05/12/2015 10:03:42 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10301,145A WESTERVELT AVENUE,WESTERVELT AVENUE,CLEVELAND STREET,CURTIS PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,06/17/2015 10:03:36 AM,05/12/2015 10:03:42 AM,01 STATEN ISLAND,STATEN ISLAND,960707,174045,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64435866200345,-74.08483590858542,"(40.64435866200345, -74.08483590858542)"
30582688,05/09/2015 04:29:05 PM,05/13/2015 10:03:50 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10452,,,,,WALTON AVENUE,EAST  170 STREET,INTERSECTION,BRONX,,N/A,Closed,06/18/2015 10:03:42 AM,05/13/2015 10:03:50 AM,04 BRONX,BRONX,1007509,245160,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.839552183241274,-73.91594156274334,"(40.839552183241274, -73.91594156274334)"
30588731,05/10/2015 12:10:51 PM,05/13/2015 10:33:59 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10473,1751 LAFAYETTE AVENUE,LAFAYETTE AVENUE,ROSEDALE AVENUE,COMMONWEALTH AVENUE,,,ADDRESS,BRONX,,N/A,Closed,06/18/2015 10:33:45 AM,05/13/2015 10:33:59 AM,09 BRONX,BRONX,1021369,238418,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82099996594804,-73.86588864522092,"(40.82099996594804, -73.86588864522092)"
30590820,05/10/2015 12:19:10 PM,05/13/2015 10:33:50 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10473,1751 LAFAYETTE AVENUE,LAFAYETTE AVENUE,ROSEDALE AVENUE,COMMONWEALTH AVENUE,,,ADDRESS,BRONX,,N/A,Closed,05/14/2015 12:19:10 PM,05/13/2015 10:33:50 AM,09 BRONX,BRONX,1021369,238418,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82099996594804,-73.86588864522092,"(40.82099996594804, -73.86588864522092)"
30593905,05/11/2015 11:04:54 AM,05/13/2015 11:04:06 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11368,,,,,JUNCTION BOULEVARD,41 AVENUE,INTERSECTION,CORONA,,N/A,Closed,06/18/2015 11:03:43 AM,05/13/2015 11:04:06 AM,04 QUEENS,QUEENS,1020704,211468,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.747032248084146,-73.8684375349452,"(40.747032248084146, -73.8684375349452)"
30595902,05/11/2015 08:08:01 PM,05/13/2015 11:04:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10003,353 EAST 14 STREET,EAST 14 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,06/18/2015 11:03:41 AM,05/13/2015 11:04:00 AM,06 MANHATTAN,MANHATTAN,988770,205904,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7318344322965,-73.98369104912778,"(40.7318344322965, -73.98369104912778)"
30597113,05/11/2015 02:26:17 PM,05/13/2015 11:04:04 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10473,801 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,COMMONWEALTH AVENUE,ROSEDALE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,06/18/2015 11:03:42 AM,05/13/2015 11:04:04 AM,09 BRONX,BRONX,1021371,238466,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82113170383319,-73.86588115368268,"(40.82113170383319, -73.86588115368268)"
30599189,05/11/2015 11:07:38 AM,05/13/2015 11:04:01 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11368,41-06 JUNCTION BOULEVARD,JUNCTION BOULEVARD,41 AVENUE,41 AVENUE,,,ADDRESS,CORONA,,N/A,Closed,06/18/2015 11:03:42 AM,05/13/2015 11:04:02 AM,04 QUEENS,QUEENS,1020685,211593,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7473754195989,-73.86850542863593,"(40.7473754195989, -73.86850542863593)"
30604160,05/12/2015 11:17:05 AM,05/14/2015 11:04:05 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10039,2738 FREDRICK DOUGLASS BOULEVARD,FREDRICK DOUGLASS BOULEVARD,WEST 145 STREET,WEST 146 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,06/19/2015 11:03:47 AM,05/14/2015 11:04:05 AM,10 MANHATTAN,MANHATTAN,1000391,239175,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.823140959256094,-73.9416805318202,"(40.823140959256094, -73.9416805318202)"
30610732,05/13/2015 06:26:21 PM,05/15/2015 10:34:27 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10310,605 FOREST AVENUE,FOREST AVENUE,PELTON AVENUE,OAKLAND AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,06/20/2015 10:33:41 AM,05/15/2015 10:34:27 AM,01 STATEN ISLAND,STATEN ISLAND,953882,168832,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63002932723883,-74.10940593735067,"(40.63002932723883, -74.10940593735067)"
30616152,05/14/2015 03:41:13 PM,05/18/2015 12:35:50 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11229,,,,,EAST   16 STREET,QUENTIN ROAD,INTERSECTION,BROOKLYN,,N/A,Closed,06/23/2015 12:34:59 PM,05/18/2015 12:35:50 PM,15 BROOKLYN,BROOKLYN,996117,160923,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60836487389519,-73.95726097697134,"(40.60836487389519, -73.95726097697134)"
30617181,05/14/2015 11:46:54 PM,05/18/2015 12:35:49 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10460,1803 ARCHER STREET,ARCHER STREET,BEACH AVENUE,TAYLOR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,06/23/2015 12:34:59 PM,05/18/2015 12:35:49 PM,09 BRONX,BRONX,1021034,244440,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83753001499067,-73.86706598367837,"(40.83753001499067, -73.86706598367837)"
30617184,05/14/2015 12:03:55 PM,05/18/2015 10:34:39 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11427,89-95 217 STREET,217 STREET,89 AVENUE,90 AVENUE,,,ADDRESS,QUEENS VILLAGE,,N/A,Closed,06/23/2015 10:33:41 AM,05/18/2015 10:34:39 AM,13 QUEENS,QUEENS,1054968,203666,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7254101468346,-73.74486132075323,"(40.7254101468346, -73.74486132075323)"
30624051,05/15/2015 05:36:52 PM,05/19/2015 11:03:53 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11419,,,,,127 STREET,LIBERTY AVENUE,INTERSECTION,SOUTH RICHMOND HILL,,N/A,Closed,05/19/2015 05:36:52 PM,05/19/2015 11:03:53 AM,10 QUEENS,QUEENS,1034753,190230,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.688670090796506,-73.81789417099912,"(40.688670090796506, -73.81789417099912)"
30624214,05/15/2015 10:57:13 AM,05/19/2015 05:04:45 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10310,819 FOREST AVENUE,FOREST AVENUE,BROADWAY,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Closed,05/19/2015 10:57:13 AM,05/19/2015 05:04:45 PM,01 STATEN ISLAND,STATEN ISLAND,951841,168439,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.628943394113875,-74.11675709490319,"(40.628943394113875, -74.11675709490319)"
30624275,05/15/2015 10:48:25 AM,05/19/2015 04:34:09 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10310,819 FOREST AVENUE,FOREST AVENUE,BROADWAY,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Closed,06/24/2015 04:34:07 PM,05/19/2015 04:34:09 PM,01 STATEN ISLAND,STATEN ISLAND,951841,168439,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.628943394113875,-74.11675709490319,"(40.628943394113875, -74.11675709490319)"
30631172,05/15/2015 06:43:48 PM,05/19/2015 04:34:10 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11417,107-07 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,107 STREET,108 STREET,,,ADDRESS,OZONE PARK,,N/A,Closed,06/24/2015 04:34:07 PM,05/19/2015 04:34:10 PM,10 QUEENS,QUEENS,1030870,186463,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.678351858655276,-73.83192168187072,"(40.678351858655276, -73.83192168187072)"
30638709,05/17/2015 08:14:23 AM,05/20/2015 01:04:07 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11433,105-15 177 STREET,177 STREET,105 AVENUE,106 AVENUE,,,ADDRESS,JAMAICA,,N/A,Closed,06/25/2015 01:03:33 PM,05/20/2015 01:04:07 PM,12 QUEENS,QUEENS,1044923,195617,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70339223444409,-73.78117437508217,"(40.70339223444409, -73.78117437508217)"
30645140,05/18/2015 12:01:26 PM,05/21/2015 09:34:24 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11234,5002 AVENUE M,AVENUE M,UTICA AVENUE,EAST 51 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/26/2015 09:33:59 AM,05/21/2015 09:34:24 AM,18 BROOKLYN,BROOKLYN,1004524,165663,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.621359942924066,-73.92696892919626,"(40.621359942924066, -73.92696892919626)"
30645196,05/18/2015 12:23:36 PM,05/21/2015 09:34:17 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10458,2701 DECATUR AVENUE,DECATUR AVENUE,EAST 195 STREET,EAST 197 STREET,,,ADDRESS,BRONX,,N/A,Closed,06/26/2015 09:33:58 AM,05/21/2015 09:34:17 AM,07 BRONX,BRONX,1015012,254391,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86486556770799,-73.88878325729915,"(40.86486556770799, -73.88878325729915)"
30646692,05/18/2015 12:08:28 PM,05/21/2015 10:34:16 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11234,5303 AVENUE N,AVENUE N,EAST 53 STREET,EAST 54 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/26/2015 10:33:44 AM,05/21/2015 10:34:16 AM,18 BROOKLYN,BROOKLYN,1005400,164859,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61915108326237,-73.92381591944142,"(40.61915108326237, -73.92381591944142)"
30647240,05/18/2015 11:31:35 AM,05/21/2015 10:04:50 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10308,28 GIFFORDS LANE,GIFFORDS LANE,BROWER COURT,NYCTA SUBWAY,,,ADDRESS,STATEN ISLAND,,N/A,Closed,06/26/2015 10:04:06 AM,05/21/2015 10:04:50 AM,03 STATEN ISLAND,STATEN ISLAND,942427,140271,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.55158854583013,-74.150497691063,"(40.55158854583013, -74.150497691063)"
30648137,05/18/2015 06:31:01 PM,05/21/2015 09:34:19 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11218,415 CHURCH AVENUE,CHURCH AVENUE,EAST 4 STREET,EAST 5 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/26/2015 09:33:58 AM,05/21/2015 09:34:19 AM,12 BROOKLYN,BROOKLYN,990894,173988,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6442310089074,-73.97605875983527,"(40.6442310089074, -73.97605875983527)"
30653367,05/19/2015 01:10:48 PM,05/22/2015 11:04:03 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11220,4724 FIFTH AVENUE,FIFTH AVENUE,47 STREET,48 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,06/27/2015 11:03:41 AM,05/22/2015 11:04:03 AM,07 BROOKLYN,BROOKLYN,981818,174855,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64661289506893,-74.00876387327291,"(40.64661289506893, -74.00876387327291)"
30656793,05/19/2015 08:55:20 PM,05/22/2015 11:03:58 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10454,2700 3 AVENUE,3 AVENUE,EAST 143 STREET,EAST 144 STREET,,,ADDRESS,BRONX,,N/A,Closed,06/27/2015 11:03:39 AM,05/22/2015 11:03:58 AM,01 BRONX,BRONX,1005742,235696,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.813580687348335,-73.92235784451735,"(40.813580687348335, -73.92235784451735)"
30664146,05/20/2015 04:12:02 PM,05/22/2015 03:34:37 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11434,160-26 BAISLEY BOULEVARD,BAISLEY BOULEVARD,LAKEVIEW BOULEVARD EAST,161 STREET,,,ADDRESS,JAMAICA,,N/A,Closed,06/27/2015 03:33:38 PM,05/22/2015 03:34:37 PM,12 QUEENS,QUEENS,1044851,185974,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6769249956891,-73.78152079488616,"(40.6769249956891, -73.78152079488616)"
